Start,End,Open,High,Low,Close,Volume,Market Cap
2025-05-24,2025-05-25,0.9998,0.9998,0.9997,0.9998,15769883803.689896,61648429824.15331
2025-05-23,2025-05-24,0.9998,0.9998,0.9997,0.9998,20455448707.09059,61210474378.82578
2025-05-22,2025-05-23,0.9998,0.9999,0.9997,0.9997,26034617340.25784,61094378588.25436
2025-05-21,2025-05-22,0.9999,0.9999,0.9997,0.9997,19191891396.592335,60718664759.68293
2025-05-20,2025-05-21,0.9999,0.9999,0.9997,0.9999,17436982663.672474,60646107285.76307
2025-05-19,2025-05-20,0.9998,0.9999,0.9997,0.9998,19416968082.602787,60724192128.53658
2025-05-18,2025-05-19,0.9999,0.9999,0.9997,0.9999,10272874965.432056,60882472079.32753
2025-05-17,2025-05-18,0.9999,0.9999,0.9997,0.9998,12674985905.50871,60891565103.40418
2025-05-16,2025-05-17,0.9999,1,0.9997,0.9998,16523774298.114983,60616284822.78397
2025-05-15,2025-05-16,1,1,0.9998,0.9999,15079946978.623693,60599111494.44251
2025-05-14,2025-05-15,1,1.0001,0.9999,0.9999,18794470649.686413,60753923806.125435
2025-05-13,2025-05-14,1,1.0001,0.9999,1,19984728188.20906,60837759259.00349
2025-05-12,2025-05-13,1,1,0.9999,0.9999,17364387700.512196,60768103341.02788
2025-05-11,2025-05-12,0.9999,1,0.9999,1,16711218578.219513,60802582112.50174
2025-05-10,2025-05-11,1,1,0.9999,1,20587988826.34843,60738098942.36934
2025-05-09,2025-05-10,1,1,0.9999,1,30010556385.3554,60753417265.47387
2025-05-08,2025-05-09,0.9999,1.0001,0.9999,1,18162554038.811848,60920811615.66202
2025-05-07,2025-05-08,1,1.0002,0.9999,0.9999,13959463190.592335,60993447588.29269
2025-05-06,2025-05-07,1,1,0.9998,0.9999,14184664094.602787,61734764407.70731
2025-05-05,2025-05-06,1,1.0001,0.9999,0.9999,8871424310.240417,61543890937.60279
2025-05-04,2025-05-05,0.9999,1.0001,0.9999,1,6268210978.108014,61505732532.20906
2025-05-03,2025-05-04,0.9999,1,0.9999,0.9999,8314976844.184669,61518864614.88502
2025-05-02,2025-05-03,1,1.0001,0.9999,0.9999,11394971777.36237,61435962000.82927
2025-05-01,2025-05-02,1,1,0.9999,0.9999,11515634292.23345,61501908872.087105
2025-04-30,2025-05-01,1,1.0010256327555325,0.9998,0.9999,11135620156.222996,62022632599.86063
2025-04-29,2025-04-30,0.9999,1,0.9998,1,12408043169.954704,62038994738.75958
2025-04-28,2025-04-29,0.9999,1.0001,0.9998,0.9999,10589174183.90244,62107675913.32404
2025-04-27,2025-04-28,0.9999,1,0.9998,0.9999,8320333465.15331,62213484009.76655
2025-04-26,2025-04-27,0.9999,1,0.9998,0.9999,12485880553.439024,62346658345.665504
2025-04-25,2025-04-26,1,1.0001,0.9999,1,14031186532.763065,62191714696.04878
2025-04-24,2025-04-25,1,1.0001,0.9999,1,14857818757.634146,61839640887.66202
2025-04-23,2025-04-24,0.9999,1.0002,0.9998,1,19157008498.425087,61730630570.88153
2025-04-22,2025-04-23,1,1,0.9998,1,13755963317.027874,60971698834.191635
2025-04-21,2025-04-22,1,1,0.9998,0.9999,9537285081.160278,60909590176.89896
2025-04-20,2025-04-21,1,1,0.9999,1,5099470266.28223,60903765861.10104
2025-04-19,2025-04-20,0.9999,1,0.9998,0.9999,5161240141.609756,60905870474.93728
2025-04-18,2025-04-19,0.9999,1,0.9999,0.9999,7906079370.885017,60889133272.28223
2025-04-17,2025-04-18,1,1,0.9999,0.9999,11088778816.003485,60489622970.32056
2025-04-16,2025-04-17,0.9999,1,0.9999,1,10670383266.86411,60408539400.96864
2025-04-15,2025-04-16,0.9998990206150359,1,0.9998465557184845,1,10524241965.594582,60271620195.19792
2025-04-14,2025-04-15,0.9999363595469157,1.0000026351922515,0.9998551821696359,0.9999337820519443,9422317338.499922,60136309064.61173
2025-04-13,2025-04-14,0.9999728140881954,1.0000159255973449,0.9999076116832387,0.9999089329705231,7188948817.891999,60072238997.35806
2025-04-12,2025-04-13,0.9999475082092625,1.0000085134105468,0.9998871090349895,1.0000085134105468,8867865969.478857,60075312943.220055
2025-04-11,2025-04-12,0.999985435851227,1,0.9998908614562159,0.9999823104285439,11083853397.540913,59986516362.63228
2025-04-10,2025-04-11,0.9999091003592238,0.9999949709630105,0.999855997573832,0.9999412213868409,17230082069.525944,59905348922.365234
